"","Titulo","Autor","Editorial","Precio","Valoracion","Cant_coment","Cant_pag","Formato","Url"
"2281","Clasicos De Misterio/classic Mistery","Antologia","Editorial Sigmar S.A.C.I.",6478,3.6,5,72,"Paperback","https://www.bookdepository.com/es/Clasicos-De-Misterio-classic-Mistery-Antologia/9789501112795?ref=grid-view"
"2282","Peter Pan","Natalia Rivera","Sigmar",8806,0,0,24,"Paperback","https://www.bookdepository.com/es/Peter-Pan-Natalia-Rivera/9789501113631?ref=grid-view"
"2283","La Serenita","Natalia Rivera","Sigmar",11563,0,0,24,"Paperback","https://www.bookdepository.com/es/La-Serenita-Natalia-Rivera/9789501113648?ref=grid-view"
"2284","Clasicos de Animales","Hermann Hesse","Sigmar",7259,0,0,69,"Paperback","https://www.bookdepository.com/es/Clasicos-de-Animales-Hermann-Hesse/9789501115796?ref=grid-view"
"2285","Aladin - Colorin, Colorado","Natalia Rivera","Sigmar",8806,0,0,24,"Paperback","https://www.bookdepository.com/es/Aladin-Colorin-Colorado-Natalia-Rivera/9789501113662?ref=grid-view"
"2286","El Libro de La Selva","Sigmar","Sigmar",7821,0,0,13,"Paperback","https://www.bookdepository.com/es/El-Libro-de-La-Selva-Sigmar/9789501117493?ref=grid-view"
"2287","Caperucita Roja","Sigmar","Sigmar",6990,0,0,15,"Paperback","https://www.bookdepository.com/es/Caperucita-Roja-Sigmar/9789501117455?ref=grid-view"
"2288","Clasicos Norteamericanos II/ North American Classics II","Antologia","Editorial Sigmar S.A.C.I.",6433,0,0,72,"Paperback","https://www.bookdepository.com/es/Clasicos-Norteamericanos-II-North-American-Classics-II-Antologia/9789501119527?ref=grid-view"
"2289","Los Musculos/ The Muscles","Jen Green","Editorial Sigmar S.A.C.I.",9588,0,0,32,"Paperback","https://www.bookdepository.com/es/Los-Musculos-Muscles-Jen-Green/9789501119640?ref=grid-view"
"2290","Celulas y reproduccion/ Cells and Reproduction","Jen Green","Editorial Sigmar S.A.C.I.",8916,0,0,32,"Paperback","https://www.bookdepository.com/es/Celulas-y-reproduccion-Cells-Reproduction-Jen-Green/9789501119701?ref=grid-view"
"2291","Vacaciones entre centauros / Holidays with Centaurs","Fabian Sevilla","Albatros/Argentina",12743,0,0,128,"Paperback","https://www.bookdepository.com/es/Vacaciones-entre-centauros-Holidays-with-Centaurs-Fabian-Sevilla/9789502413037?ref=grid-view"
"2292","Emilio Pettoruti","Vali Guidalevich","Albatros/Argentina",20592,0,0,48,"Paperback","https://www.bookdepository.com/es/Emilio-Pettoruti-Vali-Guidalevich/9789502412849?ref=grid-view"
"2293","Luis Felipe Noe","Vali Guidalevich","Albatros/Argentina",22314,0,0,48,"Paperback","https://www.bookdepository.com/es/Luis-Felipe-Noe-Vali-Guidalevich/9789502413204?ref=grid-view"
"2294","Cuentos de Grimm - Estrella","Grimm Hermanos","Sigmar",20256,4.13,24402,64,"Hardback","https://www.bookdepository.com/es/Cuentos-de-Grimm-Estrella-Grimm-Hermanos/9789501100150?ref=grid-view"
"2295","El Maravilloso Viaje de Nico Huehuetl A Traves de Mexico","Anna Muria","Lectorum Publications",13165,4.5,2,192,"Paperback","https://www.bookdepository.com/es/El-Maravilloso-Viaje-de-Nico-Huehuetl-Traves-de-Mexico-Anna-Muria/9788424686055?ref=grid-view"
"2296","Mi hermano el genio/ My Brother The Genius","Rodrigo Munoz Avia","Lectorum Pubns",14195,3.74,19,182,"Paperback","https://www.bookdepository.com/es/Mi-hermano-el-genio-My-Brother-Genius-Rodrigo-Munoz-Avia/9788423678266?ref=grid-view"
"2297","El Diablo de la Botella","Robert Louis Stevenson","Norma",10852,3.74,4487,64,"Paperback","https://www.bookdepository.com/es/El-Diablo-de-la-Botella-Robert-Louis-Stevenson/9789580408550?ref=grid-view"
"2298","Lo que se Puede Ver Dentro de una iglesia Catolica","Robert J. Kealer","Skylight Paths Publishing",17342,0,0,32,"Hardback","https://www.bookdepository.com/es/Lo-que-se-Puede-Ver-Dentro-de-una-iglesia-Catolica-Robert-J-Kealer/9781893361669?ref=grid-view"
"2299","Demonios de la luz","C A C","Createspace Independent Publishing Platform",16415,0,0,256,"Paperback","https://www.bookdepository.com/es/Demonios-de-la-luz-C-C/9781533584199?ref=grid-view"
"2300","Alohilani","Estela Calapiz","Createspace Independent Publishing Platform",10671,0,0,40,"Paperback","https://www.bookdepository.com/es/Alohilani-Estela-Calapiz/9781533138385?ref=grid-view"
"2301","Project Plus: Student's Book","Hutchinson","Oxford University Press",38139,0,0,88,"Paperback","https://www.bookdepository.com/es/Project-Plus-Students-Book-Hutchinson/9780194365505?ref=grid-view"
"2302","Realidades 2","Peggy Palo Boyles","Pearson School K12",105076,5,1,561,"Hardback","https://www.bookdepository.com/es/Realidades-2-Peggy-Palo-Boyles/9780133691733?ref=grid-view"
"2303","!buen Viaje! Level 1, Studentworks Plus CD-ROM","McGraw Hill","McGraw-Hill Education - Europe",135668,3,1,NA,"CD-ROM","https://www.bookdepository.com/es/buen-Viaje-Level-1-Studentworks-Plus-CD-ROM-McGraw-Hill/9780078686221?ref=grid-view"
"2304","El Principe del Cielo","Juan Esteban Ortiz","Createspace Independent Publishing Platform",15298,0,0,82,"Paperback","https://www.bookdepository.com/es/El-Principe-del-Cielo-Juan-Esteban-Ortiz/9781530298563?ref=grid-view"
"2305","Conoce India","Robin Johnson","Crabtree Publishing Co,US",10499,4,1,32,"Paperback","https://www.bookdepository.com/es/Conoce-India-Robin-Johnson/9780778782131?ref=grid-view"
"2306","El Ciclo del Agua","Bobbie Kalman","Crabtree Publishing Co,Canada",9374,3.55,11,32,"Paperback","https://www.bookdepository.com/es/El-Ciclo-del-Agua-Bobbie-Kalman/9780778783886?ref=grid-view"
"2307","Aventura","Funston","Emc Pub",30097,0,0,NA,"Paperback","https://www.bookdepository.com/es/Aventura-Funston/9780821939758?ref=grid-view"
"2308","Solo Fue Un Sueno","Jose Agustin Hernandez","Lulu.com",12416,0,0,96,"Paperback","https://www.bookdepository.com/es/Solo-Fue-Un-Sueno-Jose-Agustin-Hernandez/9781409203032?ref=grid-view"
"2309","Tr nsito De Venus Por El Sol","Luis Ladislao Zegers","Nabu Press",24731,0,0,298,"Paperback","https://www.bookdepository.com/es/Tr-nsito-De-Venus-Por-El-Sol-Luis-Ladislao-Zegers/9781146298933?ref=grid-view"
"2310","Que Tipo De Tiempo? (What Kind of Weather?)","Dona Rice","Teacher Created Materials, Inc",8258,4.67,3,16,"Paperback","https://www.bookdepository.com/es/Que-Tipo-De-Tiempo-What-Kind-Weather-Dona-Rice/9781433314988?ref=grid-view"
"2311","Lo Que vi y Por Que Menti","Judy Blundell","Molino",17848,3.52,13579,317,"Paperback","https://www.bookdepository.com/es/Lo-Que-vi-y-Por-Que-Menti-Judy-Blundell/9788498676143?ref=grid-view"
"2312","Nuestro Planeta, La Tierra","Severin Husson","Combel Ediciones Editorial Esin, S.A.",29857,0,0,173,"Hardback","https://www.bookdepository.com/es/Nuestro-Planeta-La-Tierra-Severin-Husson/9788498253399?ref=grid-view"
"2313","Rojo Pais, Rio Amarillo / Red Land, Yellow River","Ange Zhang","Lectorum Pubns",32733,4,1,55,"Hardback","https://www.bookdepository.com/es/Rojo-Pais-Rio-Amarillo-Red-Land-Yellow-River-Ange-Zhang/9788496646445?ref=grid-view"
"2314","El Libro del Cohete","Peter Newell","Thule Ediciones",16141,3.95,148,48,"Hardback","https://www.bookdepository.com/es/El-Libro-del-Cohete-Peter-Newell/9788496473904?ref=grid-view"
"2315","Koolau El Leproso/ Koolau the Leper","Jack London","Libros del Zorro Rojo",28166,3.65,40,33,"Hardback","https://www.bookdepository.com/es/Koolau-El-Leproso-Koolau-Leper-Jack-London/9788496509351?ref=grid-view"
"2316","El Maravilloso Viaje de Nico Huehuetl A Traves de Mexico","Anna Muria","Lectorum Publications",13165,4.5,2,192,"Paperback","https://www.bookdepository.com/es/El-Maravilloso-Viaje-de-Nico-Huehuetl-Traves-de-Mexico-Anna-Muria/9788424686055?ref=grid-view"
"2317","Pirata/ Pirate","Jose Angel Lopetegui","Editorial Saure S L U",17358,0,0,39,"Hardback","https://www.bookdepository.com/es/Pirata-Pirate-Jose-Angel-Lopetegui/9788495225511?ref=grid-view"
"2318","Dibujando por humor al arte/ Drawing for Humour Sake","Jose Angel Lopetegui","Editorial Saure S L U",17358,0,0,63,"Hardback","https://www.bookdepository.com/es/Dibujando-por-humor-al-arte-Drawing-for-Humour-Sake-Jose-Angel-Lopetegui/9788495225634?ref=grid-view"
"2319","Dentro de la Tierra","Lorenzo Pinna","Lectorum Publications",33236,0,0,94,"Paperback","https://www.bookdepository.com/es/Dentro-de-la-Tierra-Lorenzo-Pinna/9788471319272?ref=grid-view"
"2320","El Tesoro de Troya","Olaf Fritsche","MacMillan Iberia S.A.",19862,3.4,5,192,"Hardback","https://www.bookdepository.com/es/El-Tesoro-de-Troya-Olaf-Fritsche/9788479425890?ref=grid-view"
"2321","El Ultimo Muerto","Fernando Lalana","BAMBU",21286,3.56,48,267,"Hardback","https://www.bookdepository.com/es/El-Ultimo-Muerto-Fernando-Lalana/9788483431146?ref=grid-view"
"2322","Chanda Y El Espejo De Luna/chanda And the Mirror of Moonlight","Margaret Bateson","Panoplia Export S L",28405,0,0,28,"Hardback","https://www.bookdepository.com/es/Chanda-Y-El-Espejo-De-Luna-chanda-Mirror-Moonlight-Margaret-Bateson/9788496154117?ref=grid-view"
"2323","El castillo de los cuatro vientos / The Four Winds Castle","Lilas Nord","Panoplia Export S L",17547,2.67,3,112,"Paperback","https://www.bookdepository.com/es/El-castillo-de-los-cuatro-vientos-Four-Winds-Castle-Lilas-Nord/9788496154445?ref=grid-view"
"2324","El Mandir Hindu/hindu Mandir","Anita Ganeri","Panoplia Export S L",18116,0,0,32,"Paperback","https://www.bookdepository.com/es/El-Mandir-Hindu-hindu-Mandir-Anita-Ganeri/9788496154841?ref=grid-view"
"2325","Don Quijote a Carcajadas","Georgina Lazaro","Ediciones Norte",17514,1,1,24,"Hardback","https://www.bookdepository.com/es/Don-Quijote-Carcajadas-Georgina-Lazaro/9788496046658?ref=grid-view"
"2326","El Gigante Bajo La Nieve","Professor John Gordon","BAMBU",13821,3.59,369,232,"Paperback","https://www.bookdepository.com/es/El-Gigante-Bajo-La-Nieve-Professor-John-Gordon/9788483431467?ref=grid-view"
"2327","La nariz & El retrato/ The Nose & The Portrait","Doyague","Luis Vives Editorial",18094,3.48,29,70,"Hardback","https://www.bookdepository.com/es/La-nariz-El-retrato-Nose-Portrait-Doyague/9788426372734?ref=grid-view"
"2328","El uso del Folklore Para Motivar a Los Ninos a Leer y Escribir","Martha Sastrias","Editorial Pax Mexico",16367,5,1,234,"Mixed media product","https://www.bookdepository.com/es/El-uso-del-Folklore-Para-Motivar-Los-Ninos-Leer-y-Escribir-Martha-Sastrias/9789688605325?ref=grid-view"
"2329","El viejo y el mar","Ernest Hemingway","Selector",8526,3.78,844492,82,"Paperback","https://www.bookdepository.com/es/El-viejo-y-el-mar-Ernest-Hemingway/9789708030885?ref=grid-view"
"2330","La Revolucion Cientifica","Marta Stefani","Editorial Editex",32676,0,0,94,"Paperback","https://www.bookdepository.com/es/La-Revolucion-Cientifica-Marta-Stefani/9788471319418?ref=grid-view"
"2331","En Busca del Rio Sagrado","Philippe Nessmann","BAMBU",18438,3.38,8,196,"Paperback","https://www.bookdepository.com/es/En-Busca-del-Rio-Sagrado-Philippe-Nessmann/9788483430491?ref=grid-view"
"2332","El Enfermo Imaginario","Moliere","BAMBU",14181,3.75,9310,142,"Hardback","https://www.bookdepository.com/es/El-Enfermo-Imaginario-Moliere/9788483431030?ref=grid-view"
"2333","Como Crear Personajes de Ficcion","Jean Saunders","Alba",25154,3.43,14,120,"Paperback","https://www.bookdepository.com/es/Como-Crear-Personajes-de-Ficcion-Jean-Saunders/9788484280095?ref=grid-view"
"2334","La Vida Por Delante","Miley Cyrus","Ediciones B",19876,3.51,8988,280,"Hardback","https://www.bookdepository.com/es/La-Vida-Por-Delante-Miley-Cyrus/9788466642576?ref=grid-view"
"2335","La Criatura Del Espejo/ The Creature of the Mirror","Cecilia Eudave","Editorial Progreso Sa De Cv",17014,0,0,160,"Paperback","https://www.bookdepository.com/es/La-Criatura-Del-Espejo-Creature-Mirror-Cecilia-Eudave/9789706417909?ref=grid-view"
"2336","Alicia en el Pais de las Maravillas","Lewis Carroll","Selector, S.A. de C.V.",8504,5,1,80,"Paperback","https://www.bookdepository.com/es/Alicia-en-el-Pais-de-las-Maravillas-Lewis-Carroll/9789706435071?ref=grid-view"
"2337","El ultimo mohicano","James Fenimore","Selector, S.A. de C.V.",8485,3.7,90979,80,"Paperback","https://www.bookdepository.com/es/El-ultimo-mohicano-James-Fenimore/9789706437594?ref=grid-view"
"2338","Los viajes de Gulliver","Jonathan Swift","Selector, S.A. de C.V.",8504,3.58,234316,80,"Paperback","https://www.bookdepository.com/es/Los-viajes-de-Gulliver-Jonathan-Swift/9789706438232?ref=grid-view"
"2339","La metamorfosis","Franz Kafka","Selector, S.A. de C.V.",8504,3.82,656889,80,"Paperback","https://www.bookdepository.com/es/La-metamorfosis-Franz-Kafka/9789706436993?ref=grid-view"
"2340","La Historia de Sputnik y David","Emilio Carballido","Fondo de Cultura Economica USA",8506,3.85,26,NA,"Paperback","https://www.bookdepository.com/es/La-Historia-de-Sputnik-y-David-Emilio-Carballido/9789681647964?ref=grid-view"
"2341","Nuestro Planeta, La Tierra","Severin Husson","Combel Ediciones Editorial Esin, S.A.",29857,0,0,173,"Hardback","https://www.bookdepository.com/es/Nuestro-Planeta-La-Tierra-Severin-Husson/9788498253399?ref=grid-view"
"2342","El Gigante Bajo La Nieve","Professor John Gordon","BAMBU",13821,3.59,369,232,"Paperback","https://www.bookdepository.com/es/El-Gigante-Bajo-La-Nieve-Professor-John-Gordon/9788483431467?ref=grid-view"
"2343","Como Crear Personajes de Ficcion","Jean Saunders","Alba",25154,3.43,14,120,"Paperback","https://www.bookdepository.com/es/Como-Crear-Personajes-de-Ficcion-Jean-Saunders/9788484280095?ref=grid-view"
"2344","Chanda Y El Espejo De Luna/chanda And the Mirror of Moonlight","Margaret Bateson","Panoplia Export S L",28405,0,0,28,"Hardback","https://www.bookdepository.com/es/Chanda-Y-El-Espejo-De-Luna-chanda-Mirror-Moonlight-Margaret-Bateson/9788496154117?ref=grid-view"
"2345","El castillo de los cuatro vientos / The Four Winds Castle","Lilas Nord","Panoplia Export S L",17547,2.67,3,112,"Paperback","https://www.bookdepository.com/es/El-castillo-de-los-cuatro-vientos-Four-Winds-Castle-Lilas-Nord/9788496154445?ref=grid-view"
"2346","El Mandir Hindu/hindu Mandir","Anita Ganeri","Panoplia Export S L",18116,0,0,32,"Paperback","https://www.bookdepository.com/es/El-Mandir-Hindu-hindu-Mandir-Anita-Ganeri/9788496154841?ref=grid-view"
"2347","Don Quijote a Carcajadas","Georgina Lazaro","Ediciones Norte",17514,1,1,24,"Hardback","https://www.bookdepository.com/es/Don-Quijote-Carcajadas-Georgina-Lazaro/9788496046658?ref=grid-view"
"2348","El Tesoro de Troya","Olaf Fritsche","MacMillan Iberia S.A.",19862,3.4,5,192,"Hardback","https://www.bookdepository.com/es/El-Tesoro-de-Troya-Olaf-Fritsche/9788479425890?ref=grid-view"
"2349","Cuentos y Experimentos / Stories and Experiments","Edgard A. Poe","Guadal Sa Editorial",15167,3,1,120,"Paperback","https://www.bookdepository.com/es/Cuentos-y-Experimentos-Stories-Experiments-Edgard-Poe/9789871713059?ref=grid-view"
"2350","Un Mundo de Hormigas","Patricia J Folgarait","Siglo Xxi Ediciones",12925,4.33,6,96,"Paperback","https://www.bookdepository.com/es/Un-Mundo-de-Hormigas-Patricia-J-Folgarait/9789871220243?ref=grid-view"
"2351","En Busca del Rio Sagrado","Philippe Nessmann","BAMBU",18438,3.38,8,196,"Paperback","https://www.bookdepository.com/es/En-Busca-del-Rio-Sagrado-Philippe-Nessmann/9788483430491?ref=grid-view"
"2352","El Enfermo Imaginario","Moliere","BAMBU",14181,3.75,9310,142,"Hardback","https://www.bookdepository.com/es/El-Enfermo-Imaginario-Moliere/9788483431030?ref=grid-view"
"2353","Noa. Primera Oportunidad.","Gustavo Umpierrez","Createspace Independent Publishing Platform",13125,4,1,222,"Paperback","https://www.bookdepository.com/es/Noa-Primera-Oportunidad-Gustavo-Umpierrez/9781466270749?ref=grid-view"
"2354","Evaluacion Dietetica de Platos de La Cocina Tradicional Camagueyana","Zamora Ivette","EAE Editorial Academia Espanola",31064,0,0,96,"Paperback","https://www.bookdepository.com/es/Evaluacion-Dietetica-de-Platos-de-La-Cocina-Tradicional-Camagueyana-Zamora-Ivette/9783845495729?ref=grid-view"
"2355","Caracterizacion de Dureza de Grano de Maices Cultivados En Venezuela","Avila Ramirez Manuel Enrique","EAE Editorial Academia Espanola",32702,0,0,124,"Paperback","https://www.bookdepository.com/es/Caracterizacion-de-Dureza-de-Grano-de-Maices-Cultivados-En-Venezuela-Avila-Ramirez-Manuel-Enrique/9783847352181?ref=grid-view"
"2356","Maiz Bajo Riego Complementario En Rio Cuarto, Argentina","Rivetti Ana Rosa","EAE Editorial Academia Espanola",31386,0,0,108,"Paperback","https://www.bookdepository.com/es/Maiz-Bajo-Riego-Complementario-En-Rio-Cuarto-Argentina-Rivetti-Ana-Rosa/9783845485836?ref=grid-view"
"2357","Condiciones de Las Empresas Campesinas Para Implementar Bpas","Ibarra Castro Roberto Andres","EAE Editorial Academia Espanola",23908,0,0,64,"Paperback","https://www.bookdepository.com/es/Condiciones-de-Las-Empresas-Campesinas-Para-Implementar-Bpas-Ibarra-Castro-Roberto-Andres/9783846561324?ref=grid-view"
"2358","Ala Hizo el Mundo","Diana Saballos","Createspace Independent Publishing Platform",11154,0,0,40,"Paperback","https://www.bookdepository.com/es/Ala-Hizo-el-Mundo-Diana-Saballos/9781470023829?ref=grid-view"
"2359","El Cultivo del Guayabo","Larios Guzman Antonio","EAE Editorial Academia Espanola",67666,0,0,288,"Paperback","https://www.bookdepository.com/es/El-Cultivo-del-Guayabo-Larios-Guzman-Antonio/9783846571552?ref=grid-view"
"2360","Procesamiento En Hojuelas Fritas de 31 Variedades de Papa Nativa","Santana Camargo Alvaro Enrique","EAE Editorial Academia Espanola",31297,0,0,104,"Paperback","https://www.bookdepository.com/es/Procesamiento-En-Hojuelas-Fritas-de-31-Variedades-de-Papa-Nativa-Santana-Camargo-Alvaro-Enrique/9783846574201?ref=grid-view"
"2361","Sarah, sencilla y alta / Sarah, Plain and Tall","Patricia MacLachlan","Lectorum Pubns",12088,0,0,81,"Paperback","https://www.bookdepository.com/es/Sarah-sencilla-y-alta-Sarah-Plain-Tall-Patricia-MacLachlan/9788427901346?ref=grid-view"
"2362","Nahual","Federico Jim Serrano","Palibrio",12060,0,0,136,"Paperback","https://www.bookdepository.com/es/Nahual-Federico-Jim-Serrano/9781463319427?ref=grid-view"
"2363","El reino de los muertos / The kingdom of the dead","Fabian Sevilla","Albatros/Argentina",10961,0,0,96,"Paperback","https://www.bookdepository.com/es/El-reino-de-los-muertos-kingdom-dead-Fabian-Sevilla/9789502413068?ref=grid-view"
